GeneName,gid,AOP_ID,KeyEventName,kid,IsMIE
oxidized LDL,[NCBIGene:4973],462,Oxidative Stress,1392,false
ADH,[NCBIGene:124],465,"Increase, Mortality",350,false
ADH,[NCBIGene:124],465,"Increase, Alcohol dehydrogenase",2045,true
ADH,[NCBIGene:124],465,"Increased, Estrogen receptor (ER) activity",748,false
ADH,[NCBIGene:124],465,"Increase, Vitellogenin mRNA",2046,false
ADH,[NCBIGene:124],465,"Delay, Ovarian maturation",2047,false
ADH,[NCBIGene:124],465,"Increase, Body volume of female adults",2048,false
ADH,[NCBIGene:124],465,"Increase, sex ratio (F/M)",2049,false
ADH,[NCBIGene:124],465,"Increase, developmental abnormalities",2050,false
Alcohol dehydrogenase,[NCBIGene:10327],465,"Increase, Mortality",350,false
Alcohol dehydrogenase,[NCBIGene:10327],465,"Increase, Alcohol dehydrogenase",2045,true
Alcohol dehydrogenase,[NCBIGene:10327],465,"Increased, Estrogen receptor (ER) activity",748,false
Alcohol dehydrogenase,[NCBIGene:10327],465,"Increase, Vitellogenin mRNA",2046,false
Alcohol dehydrogenase,[NCBIGene:10327],465,"Delay, Ovarian maturation",2047,false
Alcohol dehydrogenase,[NCBIGene:10327],465,"Increase, Body volume of female adults",2048,false
Alcohol dehydrogenase,[NCBIGene:10327],465,"Increase, sex ratio (F/M)",2049,false
Alcohol dehydrogenase,[NCBIGene:10327],465,"Increase, developmental abnormalities",2050,false
ERR,[NCBIGene:6541],465,"Increase, Mortality",350,false
ERR,[NCBIGene:6541],465,"Increase, Alcohol dehydrogenase",2045,true
ERR,[NCBIGene:6541],465,"Increased, Estrogen receptor (ER) activity",748,false
ERR,[NCBIGene:6541],465,"Increase, Vitellogenin mRNA",2046,false
ERR,[NCBIGene:6541],465,"Delay, Ovarian maturation",2047,false
ERR,[NCBIGene:6541],465,"Increase, Body volume of female adults",2048,false
ERR,[NCBIGene:6541],465,"Increase, sex ratio (F/M)",2049,false
ERR,[NCBIGene:6541],465,"Increase, developmental abnormalities",2050,false
Vitellogenin mRNA,[NCBIGene:3933],465,"Increase, Mortality",350,false
Vitellogenin mRNA,[NCBIGene:3933],465,"Increase, Alcohol dehydrogenase",2045,true
Vitellogenin mRNA,[NCBIGene:3933],465,"Increased, Estrogen receptor (ER) activity",748,false
Vitellogenin mRNA,[NCBIGene:3933],465,"Increase, Vitellogenin mRNA",2046,false
Vitellogenin mRNA,[NCBIGene:3933],465,"Delay, Ovarian maturation",2047,false
Vitellogenin mRNA,[NCBIGene:3933],465,"Increase, Body volume of female adults",2048,false
Vitellogenin mRNA,[NCBIGene:3933],465,"Increase, sex ratio (F/M)",2049,false
Vitellogenin mRNA,[NCBIGene:3933],465,"Increase, developmental abnormalities",2050,false
estrogen-associated receptor gene,[NCBIGene:2101],465,"Increase, Mortality",350,false
estrogen-associated receptor gene,[NCBIGene:2101],465,"Increase, Alcohol dehydrogenase",2045,true
estrogen-associated receptor gene,[NCBIGene:2101],465,"Increased, Estrogen receptor (ER) activity",748,false
estrogen-associated receptor gene,[NCBIGene:2101],465,"Increase, Vitellogenin mRNA",2046,false
estrogen-associated receptor gene,[NCBIGene:2101],465,"Delay, Ovarian maturation",2047,false
estrogen-associated receptor gene,[NCBIGene:2101],465,"Increase, Body volume of female adults",2048,false
estrogen-associated receptor gene,[NCBIGene:2101],465,"Increase, sex ratio (F/M)",2049,false
estrogen-associated receptor gene,[NCBIGene:2101],465,"Increase, developmental abnormalities",2050,false
DOPA decarboxylase,[NCBIGene:1644],466,"Increase, Mortality",350,false
DOPA decarboxylase,[NCBIGene:1644],466,"Increase, Incomplete ecdysis",990,false
DOPA decarboxylase,[NCBIGene:1644],466,"Decrease, Tyrosine",2051,true
DOPA decarboxylase,[NCBIGene:1644],466,"Decrease, dopa decarboxylase",2052,false
DOPA decarboxylase,[NCBIGene:1644],466,"Increase, Defects in tanning of new cuticle",2053,false
DOPA decarboxylase,[NCBIGene:1644],466,"Increase,  impairment of cuticle sclerotization",2054,false
DOPA decarboxylase,[NCBIGene:1644],466,"Increase,  pigmentation",2055,false
DOPA decarboxylase,[NCBIGene:1644],466,"Increase,  delay in oviposition",2056,false
DOPA decarboxylase,[NCBIGene:1644],466,"Decrease,  hatching of egg",2057,false
Doda decarboxylase,[NCBIGene:81889],466,"Increase, Mortality",350,false
Doda decarboxylase,[NCBIGene:81889],466,"Increase, Incomplete ecdysis",990,false
Doda decarboxylase,[NCBIGene:81889],466,"Decrease, Tyrosine",2051,true
Doda decarboxylase,[NCBIGene:81889],466,"Decrease, dopa decarboxylase",2052,false
Doda decarboxylase,[NCBIGene:81889],466,"Increase, Defects in tanning of new cuticle",2053,false
Doda decarboxylase,[NCBIGene:81889],466,"Increase,  impairment of cuticle sclerotization",2054,false
Doda decarboxylase,[NCBIGene:81889],466,"Increase,  pigmentation",2055,false
Doda decarboxylase,[NCBIGene:81889],466,"Increase,  delay in oviposition",2056,false
Doda decarboxylase,[NCBIGene:81889],466,"Decrease,  hatching of egg",2057,false
Chitinase,[NCBIGene:1118],467,"Increase, Mortality",350,false
Chitinase,[NCBIGene:1118],467,"Increase, Incomplete ecdysis",990,false
Chitinase,[NCBIGene:1118],467,"Increase, developmental abnormalities",2050,false
Chitinase,[NCBIGene:1118],467,"Decrease, 20-hydroxyecdysone",2058,true
Chitinase,[NCBIGene:1118],467,"Decrease, knickkopf gene",2059,false
Chitinase,[NCBIGene:1118],467,"Decrease, Chitin laminar organization",2060,false
Chitinase,[NCBIGene:1118],467,"Decrease, Prevent chitin degradation by chitinases",2061,false
Chitinase,[NCBIGene:1118],467,"Weak, Procuticle protection",2062,false
Chitinase,[NCBIGene:1118],467,"Decrease, New cuticle secretion",2063,false
Knk,[NCBIGene:1378],467,"Increase, Mortality",350,false
Knk,[NCBIGene:1378],467,"Increase, Incomplete ecdysis",990,false
Knk,[NCBIGene:1378],467,"Increase, developmental abnormalities",2050,false
Knk,[NCBIGene:1378],467,"Decrease, 20-hydroxyecdysone",2058,true
Knk,[NCBIGene:1378],467,"Decrease, knickkopf gene",2059,false
Knk,[NCBIGene:1378],467,"Decrease, Chitin laminar organization",2060,false
Knk,[NCBIGene:1378],467,"Decrease, Prevent chitin degradation by chitinases",2061,false
Knk,[NCBIGene:1378],467,"Weak, Procuticle protection",2062,false
Knk,[NCBIGene:1378],467,"Decrease, New cuticle secretion",2063,false
chitin-binding protein Knickkopf,[NCBIGene:26128],467,"Increase, Mortality",350,false
chitin-binding protein Knickkopf,[NCBIGene:26128],467,"Increase, Incomplete ecdysis",990,false
chitin-binding protein Knickkopf,[NCBIGene:26128],467,"Increase, developmental abnormalities",2050,false
chitin-binding protein Knickkopf,[NCBIGene:26128],467,"Decrease, 20-hydroxyecdysone",2058,true
chitin-binding protein Knickkopf,[NCBIGene:26128],467,"Decrease, knickkopf gene",2059,false
chitin-binding protein Knickkopf,[NCBIGene:26128],467,"Decrease, Chitin laminar organization",2060,false
chitin-binding protein Knickkopf,[NCBIGene:26128],467,"Decrease, Prevent chitin degradation by chitinases",2061,false
chitin-binding protein Knickkopf,[NCBIGene:26128],467,"Weak, Procuticle protection",2062,false
chitin-binding protein Knickkopf,[NCBIGene:26128],467,"Decrease, New cuticle secretion",2063,false
ACE 2 receptors,[NCBIGene:186],468,"Increased, secretion of proinflammatory mediators",1496,false
ACE 2 receptors,[NCBIGene:186],468,SARS-CoV-2 cell entry,1738,false
ACE 2 receptors,[NCBIGene:186],468,Binding to ACE2,1739,true
ACE 2 receptors,[NCBIGene:186],468,Increased SARS-CoV-2 production,1847,false
ACE 2 receptors,[NCBIGene:186],468,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
ACE 2 receptors,[NCBIGene:186],468,"Increase, Cell death",1825,false
ACE 2 receptors,[NCBIGene:186],468,"Increased, recruitment of inflammatory cells",1497,false
ACE 2 receptors,[NCBIGene:186],468,Hyperinflammation,1868,false
ACE2,[NCBIGene:59272],468,"Increased, secretion of proinflammatory mediators",1496,false
ACE2,[NCBIGene:59272],468,SARS-CoV-2 cell entry,1738,false
ACE2,[NCBIGene:59272],468,Binding to ACE2,1739,true
ACE2,[NCBIGene:59272],468,Increased SARS-CoV-2 production,1847,false
ACE2,[NCBIGene:59272],468,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
ACE2,[NCBIGene:59272],468,"Increase, Cell death",1825,false
ACE2,[NCBIGene:59272],468,"Increased, recruitment of inflammatory cells",1497,false
ACE2,[NCBIGene:59272],468,Hyperinflammation,1868,false
C-reactive protein,[NCBIGene:1401],468,"Increased, secretion of proinflammatory mediators",1496,false
C-reactive protein,[NCBIGene:1401],468,SARS-CoV-2 cell entry,1738,false
C-reactive protein,[NCBIGene:1401],468,Binding to ACE2,1739,true
C-reactive protein,[NCBIGene:1401],468,Increased SARS-CoV-2 production,1847,false
C-reactive protein,[NCBIGene:1401],468,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
C-reactive protein,[NCBIGene:1401],468,"Increase, Cell death",1825,false
C-reactive protein,[NCBIGene:1401],468,"Increased, recruitment of inflammatory cells",1497,false
C-reactive protein,[NCBIGene:1401],468,Hyperinflammation,1868,false
CXCL8,[NCBIGene:3576],468,"Increased, secretion of proinflammatory mediators",1496,false
CXCL8,[NCBIGene:3576],468,SARS-CoV-2 cell entry,1738,false
CXCL8,[NCBIGene:3576],468,Binding to ACE2,1739,true
CXCL8,[NCBIGene:3576],468,Increased SARS-CoV-2 production,1847,false
CXCL8,[NCBIGene:3576],468,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
CXCL8,[NCBIGene:3576],468,"Increase, Cell death",1825,false
CXCL8,[NCBIGene:3576],468,"Increased, recruitment of inflammatory cells",1497,false
CXCL8,[NCBIGene:3576],468,Hyperinflammation,1868,false
IL6,[NCBIGene:3569],468,"Increased, secretion of proinflammatory mediators",1496,false
IL6,[NCBIGene:3569],468,SARS-CoV-2 cell entry,1738,false
IL6,[NCBIGene:3569],468,Binding to ACE2,1739,true
IL6,[NCBIGene:3569],468,Increased SARS-CoV-2 production,1847,false
IL6,[NCBIGene:3569],468,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
IL6,[NCBIGene:3569],468,"Increase, Cell death",1825,false
IL6,[NCBIGene:3569],468,"Increased, recruitment of inflammatory cells",1497,false
IL6,[NCBIGene:3569],468,Hyperinflammation,1868,false
S protein subunits,[NCBIGene:5627],468,"Increased, secretion of proinflammatory mediators",1496,false
S protein subunits,[NCBIGene:5627],468,SARS-CoV-2 cell entry,1738,false
S protein subunits,[NCBIGene:5627],468,Binding to ACE2,1739,true
S protein subunits,[NCBIGene:5627],468,Increased SARS-CoV-2 production,1847,false
S protein subunits,[NCBIGene:5627],468,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
S protein subunits,[NCBIGene:5627],468,"Increase, Cell death",1825,false
S protein subunits,[NCBIGene:5627],468,"Increased, recruitment of inflammatory cells",1497,false
S protein subunits,[NCBIGene:5627],468,Hyperinflammation,1868,false
Sars-CoV-2 spike protein,[NCBIGene:54938],468,"Increased, secretion of proinflammatory mediators",1496,false
Sars-CoV-2 spike protein,[NCBIGene:54938],468,SARS-CoV-2 cell entry,1738,false
Sars-CoV-2 spike protein,[NCBIGene:54938],468,Binding to ACE2,1739,true
Sars-CoV-2 spike protein,[NCBIGene:54938],468,Increased SARS-CoV-2 production,1847,false
Sars-CoV-2 spike protein,[NCBIGene:54938],468,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
Sars-CoV-2 spike protein,[NCBIGene:54938],468,"Increase, Cell death",1825,false
Sars-CoV-2 spike protein,[NCBIGene:54938],468,"Increased, recruitment of inflammatory cells",1497,false
Sars-CoV-2 spike protein,[NCBIGene:54938],468,Hyperinflammation,1868,false
TNFalpha,[NCBIGene:7124],468,"Increased, secretion of proinflammatory mediators",1496,false
TNFalpha,[NCBIGene:7124],468,SARS-CoV-2 cell entry,1738,false
TNFalpha,[NCBIGene:7124],468,Binding to ACE2,1739,true
TNFalpha,[NCBIGene:7124],468,Increased SARS-CoV-2 production,1847,false
TNFalpha,[NCBIGene:7124],468,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
TNFalpha,[NCBIGene:7124],468,"Increase, Cell death",1825,false
TNFalpha,[NCBIGene:7124],468,"Increased, recruitment of inflammatory cells",1497,false
TNFalpha,[NCBIGene:7124],468,Hyperinflammation,1868,false
interferon alpha,[NCBIGene:3439],468,"Increased, secretion of proinflammatory mediators",1496,false
interferon alpha,[NCBIGene:3439],468,SARS-CoV-2 cell entry,1738,false
interferon alpha,[NCBIGene:3439],468,Binding to ACE2,1739,true
interferon alpha,[NCBIGene:3439],468,Increased SARS-CoV-2 production,1847,false
interferon alpha,[NCBIGene:3439],468,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
interferon alpha,[NCBIGene:3439],468,"Increase, Cell death",1825,false
interferon alpha,[NCBIGene:3439],468,"Increased, recruitment of inflammatory cells",1497,false
interferon alpha,[NCBIGene:3439],468,Hyperinflammation,1868,false
interferon signalling network genes,[NCBIGene:3438],468,"Increased, secretion of proinflammatory mediators",1496,false
interferon signalling network genes,[NCBIGene:3438],468,SARS-CoV-2 cell entry,1738,false
interferon signalling network genes,[NCBIGene:3438],468,Binding to ACE2,1739,true
interferon signalling network genes,[NCBIGene:3438],468,Increased SARS-CoV-2 production,1847,false
interferon signalling network genes,[NCBIGene:3438],468,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
interferon signalling network genes,[NCBIGene:3438],468,"Increase, Cell death",1825,false
interferon signalling network genes,[NCBIGene:3438],468,"Increased, recruitment of inflammatory cells",1497,false
interferon signalling network genes,[NCBIGene:3438],468,Hyperinflammation,1868,false
type I interferon,[NCBIGene:3451],468,"Increased, secretion of proinflammatory mediators",1496,false
type I interferon,[NCBIGene:3451],468,SARS-CoV-2 cell entry,1738,false
type I interferon,[NCBIGene:3451],468,Binding to ACE2,1739,true
type I interferon,[NCBIGene:3451],468,Increased SARS-CoV-2 production,1847,false
type I interferon,[NCBIGene:3451],468,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
type I interferon,[NCBIGene:3451],468,"Increase, Cell death",1825,false
type I interferon,[NCBIGene:3451],468,"Increased, recruitment of inflammatory cells",1497,false
type I interferon,[NCBIGene:3451],468,Hyperinflammation,1868,false
DomA,[NCBIGene:6663],471,"Overactivation, NMDARs",388,false
DomA,[NCBIGene:6663],471,"Decreased, Neuronal network function in adult brain",618,false
DomA,[NCBIGene:6663],471,Degeneration of dopaminergic neurons of the nigrostriatal pathway,890,false
DomA,[NCBIGene:6663],471,Parkinsonian motor deficits,896,false
DomA,[NCBIGene:6663],471,Neuroinflammation,188,false
DomA,[NCBIGene:6663],471,"Increase, Mortality",350,false
DomA,[NCBIGene:6663],471,Synaptic dysfunction,1944,false
DomA,[NCBIGene:6663],471,"Increase, CNS Neural cell death",2195,true
DomA,[NCBIGene:6663],471,"Increase, seizure",1348,false
DomA,[NCBIGene:6663],471,"Decrease, elavl3",2196,false
DomA,[NCBIGene:6663],471,"Activated, presynaptic neuron 1",1349,false
DomA,[NCBIGene:6663],471,"Decrease, sox10",2197,false
DomA,[NCBIGene:6663],471,"Decrease, mbp",2198,false
DomA,[NCBIGene:6663],471,Neurological disorder,2150,false
DomA,[NCBIGene:6663],471,Neuronal dysfunction,191,false
DomA,[NCBIGene:6663],471,"impaired, Learning and memory",637,false
DomA,[NCBIGene:6663],471,Loss of drebrin,2078,false
DomA,[NCBIGene:6663],471,"Disruption, neurotransmitter release",2151,false
DomA,[NCBIGene:6663],471,"Decreased, Ionotropic GABA receptor chloride channel conductance",1177,false
DomA,[NCBIGene:6663],471,"Increased, epilepsy",1363,false
DomA,[NCBIGene:6663],471,Impaired axonial transport,1582,false
DomA,[NCBIGene:6663],471,Sensory axonal peripheral neuropathy,1583,false
DomA,[NCBIGene:6663],471,"Increased, Inhibitory postsynaptic potential",1012,false
DomA,[NCBIGene:6663],471,Encephalitis,1841,false
DomA,[NCBIGene:6663],471,"Induction, Somatic muscle paralysis",1014,false
DomA,[NCBIGene:6663],471,"Increased, Neuronal synaptic inhibition",1015,false
DomA,[NCBIGene:6663],471,"Inhibition, Feeding",1016,false
DomA,[NCBIGene:6663],471,"Activation, Glutamate-gated chloride channels",1018,false
DomA,[NCBIGene:6663],471,Oxidative Stress,1392,false
DomA,[NCBIGene:6663],471,Acetylcholine accumulation in synapses,10,false
DomA,[NCBIGene:6663],471,Acetylcholinesterase (AchE) Inhibition,12,false
DomA,[NCBIGene:6663],471,"N/A, Neurodegeneration",352,false
elavl3,[NCBIGene:1995],471,"Overactivation, NMDARs",388,false
elavl3,[NCBIGene:1995],471,"Decreased, Neuronal network function in adult brain",618,false
elavl3,[NCBIGene:1995],471,Degeneration of dopaminergic neurons of the nigrostriatal pathway,890,false
elavl3,[NCBIGene:1995],471,Parkinsonian motor deficits,896,false
elavl3,[NCBIGene:1995],471,Neuroinflammation,188,false
elavl3,[NCBIGene:1995],471,"Increase, Mortality",350,false
elavl3,[NCBIGene:1995],471,Synaptic dysfunction,1944,false
elavl3,[NCBIGene:1995],471,"Increase, CNS Neural cell death",2195,true
elavl3,[NCBIGene:1995],471,"Increase, seizure",1348,false
elavl3,[NCBIGene:1995],471,"Decrease, elavl3",2196,false
elavl3,[NCBIGene:1995],471,"Activated, presynaptic neuron 1",1349,false
elavl3,[NCBIGene:1995],471,"Decrease, sox10",2197,false
elavl3,[NCBIGene:1995],471,"Decrease, mbp",2198,false
elavl3,[NCBIGene:1995],471,Neurological disorder,2150,false
elavl3,[NCBIGene:1995],471,Neuronal dysfunction,191,false
elavl3,[NCBIGene:1995],471,"impaired, Learning and memory",637,false
elavl3,[NCBIGene:1995],471,Loss of drebrin,2078,false
elavl3,[NCBIGene:1995],471,"Disruption, neurotransmitter release",2151,false
elavl3,[NCBIGene:1995],471,"Decreased, Ionotropic GABA receptor chloride channel conductance",1177,false
elavl3,[NCBIGene:1995],471,"Increased, epilepsy",1363,false
elavl3,[NCBIGene:1995],471,Impaired axonial transport,1582,false
elavl3,[NCBIGene:1995],471,Sensory axonal peripheral neuropathy,1583,false
elavl3,[NCBIGene:1995],471,"Increased, Inhibitory postsynaptic potential",1012,false
elavl3,[NCBIGene:1995],471,Encephalitis,1841,false
elavl3,[NCBIGene:1995],471,"Induction, Somatic muscle paralysis",1014,false
elavl3,[NCBIGene:1995],471,"Increased, Neuronal synaptic inhibition",1015,false
elavl3,[NCBIGene:1995],471,"Inhibition, Feeding",1016,false
elavl3,[NCBIGene:1995],471,"Activation, Glutamate-gated chloride channels",1018,false
elavl3,[NCBIGene:1995],471,Oxidative Stress,1392,false
elavl3,[NCBIGene:1995],471,Acetylcholine accumulation in synapses,10,false
elavl3,[NCBIGene:1995],471,Acetylcholinesterase (AchE) Inhibition,12,false
elavl3,[NCBIGene:1995],471,"N/A, Neurodegeneration",352,false
mbp,[NCBIGene:4155],471,"Overactivation, NMDARs",388,false
mbp,[NCBIGene:4155],471,"Decreased, Neuronal network function in adult brain",618,false
mbp,[NCBIGene:4155],471,Degeneration of dopaminergic neurons of the nigrostriatal pathway,890,false
mbp,[NCBIGene:4155],471,Parkinsonian motor deficits,896,false
mbp,[NCBIGene:4155],471,Neuroinflammation,188,false
mbp,[NCBIGene:4155],471,"Increase, Mortality",350,false
mbp,[NCBIGene:4155],471,Synaptic dysfunction,1944,false
mbp,[NCBIGene:4155],471,"Increase, CNS Neural cell death",2195,true
mbp,[NCBIGene:4155],471,"Increase, seizure",1348,false
mbp,[NCBIGene:4155],471,"Decrease, elavl3",2196,false
mbp,[NCBIGene:4155],471,"Activated, presynaptic neuron 1",1349,false
mbp,[NCBIGene:4155],471,"Decrease, sox10",2197,false
mbp,[NCBIGene:4155],471,"Decrease, mbp",2198,false
mbp,[NCBIGene:4155],471,Neurological disorder,2150,false
mbp,[NCBIGene:4155],471,Neuronal dysfunction,191,false
mbp,[NCBIGene:4155],471,"impaired, Learning and memory",637,false
mbp,[NCBIGene:4155],471,Loss of drebrin,2078,false
mbp,[NCBIGene:4155],471,"Disruption, neurotransmitter release",2151,false
mbp,[NCBIGene:4155],471,"Decreased, Ionotropic GABA receptor chloride channel conductance",1177,false
mbp,[NCBIGene:4155],471,"Increased, epilepsy",1363,false
mbp,[NCBIGene:4155],471,Impaired axonial transport,1582,false
mbp,[NCBIGene:4155],471,Sensory axonal peripheral neuropathy,1583,false
mbp,[NCBIGene:4155],471,"Increased, Inhibitory postsynaptic potential",1012,false
mbp,[NCBIGene:4155],471,Encephalitis,1841,false
mbp,[NCBIGene:4155],471,"Induction, Somatic muscle paralysis",1014,false
mbp,[NCBIGene:4155],471,"Increased, Neuronal synaptic inhibition",1015,false
mbp,[NCBIGene:4155],471,"Inhibition, Feeding",1016,false
mbp,[NCBIGene:4155],471,"Activation, Glutamate-gated chloride channels",1018,false
mbp,[NCBIGene:4155],471,Oxidative Stress,1392,false
mbp,[NCBIGene:4155],471,Acetylcholine accumulation in synapses,10,false
mbp,[NCBIGene:4155],471,Acetylcholinesterase (AchE) Inhibition,12,false
mbp,[NCBIGene:4155],471,"N/A, Neurodegeneration",352,false
hemocyanin,[NCBIGene:7909],473,"Decreased, Reproductive Success",1141,false
hemocyanin,[NCBIGene:7909],473,increase oxidation of the di-copper moiety of the hemocyanin active site,2073,false
hemocyanin,[NCBIGene:7909],473,"Decreased, oxygen binding capacity by hemocyanin",2074,false
hemocyanin,[NCBIGene:7909],473,"Cognitive, sensed as hypoxic/low oxygen environment",2075,false
hemocyanin,[NCBIGene:7909],473,"Increase, hemocyanin mRNA",2076,false
hemocyanin,[NCBIGene:7909],473,"Increase, pulmonate breathing",2077,false
hemocyanin,[NCBIGene:7909],473,Deposition of Energy,1686,true
hemocyanin,[NCBIGene:7909],473,Increase in reactive oxygen and nitrogen species (RONS),1632,false
hemocyanin,[NCBIGene:7909],473,"Decrease, Growth",1521,false
DNA methyltransferase,[NCBIGene:1786],474,"Increase, Cancer",885,false
DNA methyltransferase,[NCBIGene:1786],474,"Succinate dehydrogenase, inhibited",2118,true
DNA methyltransferase,[NCBIGene:1786],474,Epithelial Mesenchymal Transition,1457,false
DNA methyltransferase,[NCBIGene:1786],474,"Increase, DNA methyltransferase inhibition",1619,false
DNA methyltransferase,[NCBIGene:1786],474,Succinate Accumulation,2243,false
SDH,[NCBIGene:6390],474,"Increase, Cancer",885,false
SDH,[NCBIGene:6390],474,"Succinate dehydrogenase, inhibited",2118,true
SDH,[NCBIGene:6390],474,Epithelial Mesenchymal Transition,1457,false
SDH,[NCBIGene:6390],474,"Increase, DNA methyltransferase inhibition",1619,false
SDH,[NCBIGene:6390],474,Succinate Accumulation,2243,false
Succinate dehydrogenase,[NCBIGene:6392],474,"Increase, Cancer",885,false
Succinate dehydrogenase,[NCBIGene:6392],474,"Succinate dehydrogenase, inhibited",2118,true
Succinate dehydrogenase,[NCBIGene:6392],474,Epithelial Mesenchymal Transition,1457,false
Succinate dehydrogenase,[NCBIGene:6392],474,"Increase, DNA methyltransferase inhibition",1619,false
Succinate dehydrogenase,[NCBIGene:6392],474,Succinate Accumulation,2243,false
AR,"[NCBIGene:367, 231, 2232]",477,"Decrease, androgen receptor activation",1614,false
AR,"[NCBIGene:367, 231, 2232]",477,"Hypospadias, increased",2082,false
AR,"[NCBIGene:367, 231, 2232]",477,"Antagonism, Androgen receptor",26,true
DomA,[NCBIGene:6663],48,"Overactivation, NMDARs",388,false
DomA,[NCBIGene:6663],48,"Increased, Intracellular Calcium overload",389,false
DomA,[NCBIGene:6663],48,"Decreased, Neuronal network function in adult brain",618,false
DomA,[NCBIGene:6663],48,Neuroinflammation,188,false
DomA,[NCBIGene:6663],48,Mitochondrial dysfunction,177,false
DomA,[NCBIGene:6663],48,"Binding of agonist, Ionotropic glutamate receptors",875,true
DomA,[NCBIGene:6663],48,"Impairment, Learning and memory",341,false
DomA,[NCBIGene:6663],48,"Increase, Cell injury/death",55,false
DomA,[NCBIGene:6663],48,"N/A, Neurodegeneration",352,false
KARs,[NCBIGene:3735],48,"Overactivation, NMDARs",388,false
KARs,[NCBIGene:3735],48,"Increased, Intracellular Calcium overload",389,false
KARs,[NCBIGene:3735],48,"Decreased, Neuronal network function in adult brain",618,false
KARs,[NCBIGene:3735],48,Neuroinflammation,188,false
KARs,[NCBIGene:3735],48,Mitochondrial dysfunction,177,false
KARs,[NCBIGene:3735],48,"Binding of agonist, Ionotropic glutamate receptors",875,true
KARs,[NCBIGene:3735],48,"Impairment, Learning and memory",341,false
KARs,[NCBIGene:3735],48,"Increase, Cell injury/death",55,false
KARs,[NCBIGene:3735],48,"N/A, Neurodegeneration",352,false
N-methyl-D-aspartate receptors,[NCBIGene:2902],48,"Overactivation, NMDARs",388,false
N-methyl-D-aspartate receptors,[NCBIGene:2902],48,"Increased, Intracellular Calcium overload",389,false
N-methyl-D-aspartate receptors,[NCBIGene:2902],48,"Decreased, Neuronal network function in adult brain",618,false
N-methyl-D-aspartate receptors,[NCBIGene:2902],48,Neuroinflammation,188,false
N-methyl-D-aspartate receptors,[NCBIGene:2902],48,Mitochondrial dysfunction,177,false
N-methyl-D-aspartate receptors,[NCBIGene:2902],48,"Binding of agonist, Ionotropic glutamate receptors",875,true
N-methyl-D-aspartate receptors,[NCBIGene:2902],48,"Impairment, Learning and memory",341,false
N-methyl-D-aspartate receptors,[NCBIGene:2902],48,"Increase, Cell injury/death",55,false
N-methyl-D-aspartate receptors,[NCBIGene:2902],48,"N/A, Neurodegeneration",352,false
ionotropic glutamate receptors,[NCBIGene:2890],48,"Overactivation, NMDARs",388,false
ionotropic glutamate receptors,[NCBIGene:2890],48,"Increased, Intracellular Calcium overload",389,false
ionotropic glutamate receptors,[NCBIGene:2890],48,"Decreased, Neuronal network function in adult brain",618,false
ionotropic glutamate receptors,[NCBIGene:2890],48,Neuroinflammation,188,false
ionotropic glutamate receptors,[NCBIGene:2890],48,Mitochondrial dysfunction,177,false
ionotropic glutamate receptors,[NCBIGene:2890],48,"Binding of agonist, Ionotropic glutamate receptors",875,true
ionotropic glutamate receptors,[NCBIGene:2890],48,"Impairment, Learning and memory",341,false
ionotropic glutamate receptors,[NCBIGene:2890],48,"Increase, Cell injury/death",55,false
ionotropic glutamate receptors,[NCBIGene:2890],48,"N/A, Neurodegeneration",352,false
/-catenin,"[NCBIGene:1500, 100528016]",482,Altered Cell Differentiation Signaling,2245,false
/-catenin,"[NCBIGene:1500, 100528016]",482,Altered Bone Cell Homeostasis,2089,false
/-catenin,"[NCBIGene:1500, 100528016]",482,Deposition of Energy,1686,true
/-catenin,"[NCBIGene:1500, 100528016]",482,"Increase, Bone Remodeling",2090,false
/-catenin,"[NCBIGene:1500, 100528016]",482,"Occurrence, Bone Loss",2091,false
/-catenin,"[NCBIGene:1500, 100528016]",482,"Increase, Cell death",1825,false
/-catenin,"[NCBIGene:1500, 100528016]",482,Oxidative Stress,1392,false
WNT,[NCBIGene:7471],482,Altered Cell Differentiation Signaling,2245,false
WNT,[NCBIGene:7471],482,Altered Bone Cell Homeostasis,2089,false
WNT,[NCBIGene:7471],482,Deposition of Energy,1686,true
WNT,[NCBIGene:7471],482,"Increase, Bone Remodeling",2090,false
WNT,[NCBIGene:7471],482,"Occurrence, Bone Loss",2091,false
WNT,[NCBIGene:7471],482,"Increase, Cell death",1825,false
WNT,[NCBIGene:7471],482,Oxidative Stress,1392,false
receptor activator of nuclear factor kappa B ligand,[NCBIGene:8600],482,Altered Cell Differentiation Signaling,2245,false
receptor activator of nuclear factor kappa B ligand,[NCBIGene:8600],482,Altered Bone Cell Homeostasis,2089,false
